customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TenureGroup,TotalRevenue,AverageCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
8434-PNQZX,Female,0,0,0,42,1,1,0,0,1,1,1,1,1,78.45,3373.4,0,37-48,3294.9,80.32,0,0,0,1,1,0,0
5950-AAAGJ,Male,0,0,0,18,1,1,0,0,0,0,1,0,0,84.3,1537.9,0,13-24,1517.4,85.44,1,0,0,0,0,0,0
4299-OPXEJ,Female,0,0,0,56,1,0,0,0,0,0,0,0,1,19.55,1080.55,0,49+,1094.8,19.3,0,1,0,1,0,0,0
4951-UKAAQ,Female,0,0,0,4,1,1,0,1,0,0,0,1,1,88.95,355.2,1,0-12,355.8,88.8,1,0,0,0,0,1,0
9618-LFJRU,Female,0,0,0,4,1,0,0,0,0,0,0,0,0,20.45,82.85,0,0-12,81.8,20.71,0,1,0,0,1,0,0
6693-DJWTY,Female,0,0,1,35,1,0,1,1,0,0,0,0,0,55.6,2016.45,0,25-36,1946.0,57.61,0,0,1,0,1,0,0
0744-GKNGE,Female,0,1,1,64,1,1,1,0,0,1,0,0,1,86.8,5327.25,0,49+,5555.2,83.24,1,0,0,0,0,0,0
6447-EGDIV,Female,0,0,0,31,1,0,0,0,0,0,0,0,0,20.95,683.25,0,25-36,649.45,22.04,0,1,1,0,0,0,1
1167-OYZJF,Female,1,1,0,67,1,0,0,0,0,0,0,0,1,20.05,1263.05,0,49+,1343.35,18.85,0,1,0,1,0,0,0
2108-YKQTY,Female,0,0,0,4,1,0,0,1,0,0,0,0,0,50.7,151.3,1,0-12,202.8,37.83,0,0,0,0,1,0,0
4806-DXQCE,Female,1,1,0,70,1,1,1,1,1,1,1,1,1,113.65,7714.65,0,49+,7955.5,110.21,1,0,0,1,0,1,0
4918-QLLIW,Male,0,0,0,3,1,0,0,0,0,0,1,0,0,53.4,188.7,1,0-12,160.2,62.9,0,0,0,0,1,0,0
7056-IMHCC,Male,1,1,0,53,1,1,0,1,0,0,1,1,1,101.9,5549.4,1,49+,5400.7,104.71,1,0,0,0,0,1,0
4854-SSLTN,Male,0,1,1,2,1,0,1,1,0,1,0,0,0,59.5,130.5,0,0-12,119.0,65.25,0,0,0,1,0,0,1
5294-DMSFH,Female,0,1,1,29,1,0,0,0,0,0,1,1,1,87.8,2621.75,0,25-36,2546.2,90.41,1,0,0,0,1,0,0
4837-PZTIC,Female,0,0,0,47,0,0,1,0,1,1,0,0,0,41.9,1875.25,0,37-48,1969.3,39.9,0,0,0,1,0,0,1
1625-JAIIY,Female,0,1,1,68,1,1,0,0,0,0,1,0,1,83.0,5685.8,1,49+,5644.0,83.61,1,0,1,0,0,1,0
0603-OLQDC,Male,0,0,1,12,1,0,1,0,0,0,1,1,1,69.85,837.5,0,0-12,838.2,69.79,0,0,0,0,0,0,1
3272-VUHPV,Female,0,1,1,8,1,0,0,1,0,1,0,0,0,56.3,401.5,0,0-12,450.4,50.19,0,0,0,0,0,0,0
4176-FXYBO,Male,0,1,0,54,1,1,1,1,1,0,1,1,0,109.55,6118.95,0,49+,5915.7,113.31,1,0,0,0,0,1,0
1063-DHQJF,Male,0,1,1,69,1,0,0,1,0,1,1,0,1,92.15,6480.9,0,49+,6358.35,93.93,1,0,0,1,0,0,1
8663-UPDGF,Female,0,0,0,26,1,1,1,1,0,0,1,0,1,69.5,1800.05,0,25-36,1807.0,69.23,0,0,0,0,0,0,0
6719-FGEDO,Female,0,1,0,72,1,1,1,1,1,1,0,0,1,97.0,7104.2,0,49+,6984.0,98.67,1,0,0,1,0,0,0
1837-YQUCE,Female,0,0,0,70,0,0,1,0,1,1,1,1,1,58.35,4214.25,0,49+,4084.5,60.2,0,0,0,1,0,0,0
2947-DOMLJ,Male,0,0,1,1,1,0,1,0,0,0,0,0,0,50.6,50.6,1,0-12,50.6,50.6,0,0,0,0,0,0,1
4112-LUEIZ,Male,0,0,0,10,1,0,0,0,0,0,1,1,1,89.5,863.1,1,0-12,895.0,86.31,1,0,0,0,0,1,0
0369-ZGOVK,Female,0,1,1,28,1,0,0,0,0,0,0,0,1,70.4,1992.2,0,25-36,1971.2,71.15,1,0,1,0,0,0,0
4510-HIMLV,Male,0,0,0,1,1,0,0,0,0,0,0,0,1,69.8,69.8,1,0-12,69.8,69.8,1,0,0,0,0,1,0
9919-KNPOO,Female,0,1,0,21,1,1,0,0,0,0,1,1,1,94.3,1948.35,0,13-24,1980.3,92.78,1,0,0,0,0,1,0
8749-JMNKX,Male,1,1,0,51,1,1,1,0,1,0,1,0,1,93.8,4750.95,1,49+,4783.8,93.16,1,0,0,0,0,0,0
7872-BAAZR,Female,0,1,1,53,1,0,0,0,0,0,0,0,0,19.55,1007.9,0,49+,1036.15,19.02,0,1,1,0,0,0,0
9391-LMANN,Male,0,0,1,53,1,0,1,1,1,0,0,1,0,95.95,5036.9,0,49+,5085.35,95.04,1,0,1,0,0,1,0
2430-USGXP,Male,0,1,0,24,1,1,0,0,1,0,1,1,1,101.05,2391.8,1,13-24,2425.2,99.66,1,0,0,0,0,1,0
8174-TBVCF,Female,0,1,0,70,1,1,1,1,1,1,1,1,1,94.8,6859.05,0,49+,6636.0,97.99,0,0,0,1,1,0,0
1698-XFZCI,Male,0,0,0,61,1,1,1,1,1,0,1,1,1,107.75,6521.9,0,49+,6572.75,106.92,1,0,1,0,0,1,0
1877-HKBQX,Female,0,0,0,11,1,0,1,0,0,1,0,0,1,54.6,617.85,0,0-12,600.6,56.17,0,0,1,0,0,0,1
4450-DLLMH,Male,0,0,0,2,1,0,0,0,0,0,0,0,1,71.3,157.75,0,0-12,142.6,78.88,1,0,0,0,1,0,0
0428-AXXLJ,Male,0,0,0,25,1,0,0,0,0,0,0,0,1,19.5,516.3,0,25-36,487.5,20.65,0,1,1,0,0,0,0
2746-DIJLO,Female,0,0,0,41,1,1,0,1,0,0,0,0,1,56.3,2364.0,0,37-48,2308.3,57.66,0,0,1,0,1,0,0
5955-ERIHD,Male,0,1,0,18,1,1,0,0,0,0,1,1,1,94.7,1687.95,1,13-24,1704.6,93.78,1,0,0,0,0,1,0
0917-EZOLA,Male,1,1,0,72,1,1,0,1,1,0,1,1,1,104.15,7689.95,1,49+,7498.8,106.8,1,0,0,1,0,0,0
3508-VLHCZ,Female,0,1,1,71,1,1,1,1,1,1,1,1,1,90.55,6239.05,0,49+,6429.05,87.87,0,0,0,1,1,0,0
4086-ATNFV,Female,0,1,1,34,1,0,1,1,1,0,0,0,1,60.8,2042.05,0,25-36,2067.2,60.06,0,0,1,0,0,0,1
0468-YRPXN,Male,0,0,0,29,1,0,0,0,1,1,1,1,1,98.8,2807.1,0,25-36,2865.2,96.8,1,0,0,0,1,0,0
5996-NRVXR,Male,1,1,0,40,1,0,1,1,1,1,1,0,1,98.15,4116.8,0,37-48,3926.0,102.92,1,0,1,0,1,0,0
3739-YBWAB,Male,0,1,0,36,0,0,1,0,1,0,0,0,0,35.35,1317.95,0,25-36,1272.6,36.61,0,0,1,0,0,0,1
7047-FWEYA,Female,0,1,0,46,1,1,0,1,0,1,1,1,1,103.15,4594.65,0,37-48,4744.9,99.88,1,0,1,0,0,1,0
2000-MPKCA,Female,0,0,0,58,1,1,1,1,1,0,1,1,1,107.75,6332.75,0,49+,6249.5,109.19,1,0,1,0,0,1,0
9762-YAQAA,Male,0,0,0,39,1,1,0,1,0,0,0,0,0,81.4,3213.75,0,37-48,3174.6,82.4,1,0,1,0,1,0,0
5949-EBSQK,Male,0,1,1,4,1,0,0,0,0,1,0,1,0,61.45,229.55,1,0-12,245.8,57.39,0,0,0,0,1,0,0
5473-KHBPS,Female,0,1,1,52,1,1,0,1,1,0,1,0,1,95.7,4976.15,0,49+,4976.4,95.7,1,0,1,0,1,0,0
0100-DUVFC,Male,1,1,0,70,1,1,0,1,1,0,1,1,1,104.8,7308.95,0,49+,7336.0,104.41,1,0,1,0,0,1,0
5397-TUPSH,Male,1,1,0,65,1,0,0,0,0,0,0,0,1,70.95,4555.2,0,49+,4611.75,70.08,1,0,1,0,0,0,0
8950-MTZNV,Male,0,0,0,1,1,0,0,0,0,0,0,0,1,44.95,44.95,0,0-12,44.95,44.95,0,0,0,0,0,0,1
0326-VDYXE,Female,0,1,0,70,1,1,0,0,1,0,1,1,1,97.65,6982.5,0,49+,6835.5,99.75,1,0,1,0,0,1,0
6773-LQTVT,Female,1,1,1,29,0,0,0,1,1,0,0,0,1,35.65,1025.15,0,25-36,1033.85,35.35,0,0,0,0,0,0,1
7274-RTAPZ,Male,0,0,0,1,1,0,0,0,0,0,1,1,1,90.55,90.55,1,0-12,90.55,90.55,1,0,0,0,0,1,0
0436-TWFFZ,Female,0,0,0,67,1,1,1,0,1,1,1,1,1,85.25,5714.2,0,49+,5711.75,85.29,0,0,0,1,0,0,1
8566-YPRGL,Female,0,0,0,1,1,0,0,0,0,0,0,0,1,19.5,19.5,0,0-12,19.5,19.5,0,1,0,0,0,0,1
0311-UNPFF,Female,0,0,0,26,1,0,0,0,0,0,1,1,1,88.8,2274.35,1,25-36,2308.8,87.47,1,0,0,0,0,0,0
6609-MXJHJ,Female,0,1,1,30,1,1,0,0,0,0,0,0,1,25.1,789.55,0,25-36,753.0,26.32,0,1,0,1,0,0,1
2669-OIDSD,Female,0,1,0,48,1,0,0,0,1,1,1,1,1,100.05,4834.0,0,37-48,4802.4,100.71,1,0,0,0,1,0,0
8400-WZICQ,Female,0,1,1,55,1,0,1,1,0,0,0,0,0,55.7,3131.8,0,49+,3063.5,56.94,0,0,0,0,0,1,0
3834-XUIFC,Male,0,0,0,7,1,1,0,0,0,0,0,1,1,85.2,602.55,1,0-12,596.4,86.08,1,0,0,0,0,0,1
9576-SYUHJ,Male,0,0,0,37,1,1,1,0,0,0,1,0,1,91.15,3369.25,0,37-48,3372.55,91.06,1,0,0,0,0,1,0
0410-IPFTY,Female,0,1,0,31,1,0,0,1,0,0,0,1,1,83.85,2674.15,0,25-36,2599.35,86.26,1,0,0,0,0,0,0
2831-EBWRN,Male,0,0,0,4,1,0,0,0,0,0,0,0,1,45.9,199.75,0,0-12,183.6,49.94,0,0,0,0,0,1,0
9430-NKQLY,Male,0,1,1,72,1,1,0,0,0,0,0,0,1,25.1,1790.8,0,49+,1807.2,24.87,0,1,0,1,1,0,0
8414-MYSHR,Male,1,0,0,5,1,0,0,0,0,0,1,1,1,91.4,449.75,1,0-12,457.0,89.95,1,0,0,0,0,1,0
0247-SLUJI,Male,0,1,1,1,1,0,0,0,0,0,0,0,0,19.7,19.7,0,0-12,19.7,19.7,0,1,0,0,0,0,1
9402-ORRAH,Female,1,0,0,15,1,0,0,0,0,0,1,1,1,91.5,1400.3,0,13-24,1372.5,93.35,1,0,0,0,0,1,0
6483-OATDN,Male,0,1,1,8,1,0,1,0,0,0,0,0,1,51.3,411.6,0,0-12,410.4,51.45,0,0,0,0,1,0,0
1293-HHSHJ,Female,0,0,0,35,1,0,0,0,0,0,0,0,0,21.1,741.0,0,25-36,738.5,21.17,0,1,1,0,0,0,1
4840-ORQXB,Female,1,0,0,56,1,1,0,1,1,0,1,1,0,104.75,5841.35,0,49+,5866.0,104.31,1,0,0,0,0,1,0
7599-FKVXZ,Male,0,1,0,42,1,1,0,0,1,1,1,1,1,106.15,4512.7,1,37-48,4458.3,107.45,1,0,0,0,0,0,0
3982-DQLUS,Male,1,1,1,65,1,1,1,1,0,0,0,0,1,85.75,5688.45,0,49+,5573.75,87.51,1,0,0,0,0,1,0
8610-ZIKJJ,Female,0,1,1,2,1,0,0,0,0,0,0,0,0,20.3,31.9,0,0-12,40.6,15.95,0,1,1,0,0,0,1
3756-VNWDH,Male,1,1,0,65,1,1,1,0,0,0,1,1,1,100.75,6674.65,0,49+,6548.75,102.69,1,0,1,0,0,1,0
7801-KICAO,Female,0,0,0,18,1,1,0,0,0,0,0,0,1,74.15,1345.75,0,13-24,1334.7,74.76,1,0,0,0,0,1,0
7673-LPRNY,Female,0,0,0,23,1,1,1,0,1,0,1,1,1,78.55,1843.05,0,13-24,1806.65,80.13,0,0,1,0,0,1,0
8229-TNIQA,Female,0,0,0,4,1,0,0,0,0,0,0,0,1,45.3,196.95,1,0-12,181.2,49.24,0,0,0,0,0,0,1
6060-QBMGV,Male,0,1,0,70,1,0,0,0,0,0,0,0,0,19.85,1433.8,0,49+,1389.5,20.48,0,1,0,1,1,0,0
7339-POGZN,Female,0,0,0,4,1,1,0,0,0,0,0,0,0,50.7,214.55,0,0-12,202.8,53.64,0,0,0,0,0,1,0
2828-SLQPF,Male,0,0,0,19,1,0,0,0,0,0,0,0,1,45.0,865.85,0,13-24,855.0,45.57,0,0,0,0,0,0,0
4465-VDKIQ,Female,0,0,0,18,1,0,0,1,1,0,0,0,0,77.8,1358.6,0,13-24,1400.4,75.48,1,0,0,0,0,1,0
2921-XWDJH,Female,1,1,0,38,1,0,1,0,0,0,0,1,1,83.45,3147.15,0,37-48,3171.1,82.82,1,0,0,0,0,1,0
6221-AVQYL,Male,0,0,0,2,1,1,0,0,0,0,0,0,1,73.25,131.05,1,0-12,146.5,65.53,1,0,0,0,1,0,0
2558-BUOZZ,Male,0,0,0,47,1,1,1,1,0,0,1,0,0,94.8,4535.85,0,37-48,4455.6,96.51,1,0,1,0,0,0,0
9257-AZMTZ,Female,0,1,1,52,1,0,0,0,0,0,0,0,0,20.1,1078.75,0,49+,1045.2,20.75,0,1,0,1,0,0,0
0003-MKNFE,Male,0,0,0,9,1,1,0,0,0,0,0,1,0,59.9,542.4,0,0-12,539.1,60.27,0,0,0,0,0,0,1
0975-UYDTX,Female,0,1,0,26,1,1,1,1,1,1,1,1,1,90.1,2312.55,0,25-36,2342.6,88.94,0,0,1,0,1,0,0
7743-EXURX,Male,0,1,1,8,1,0,0,0,1,0,0,0,1,51.05,415.05,1,0-12,408.4,51.88,0,0,0,0,0,1,0
4682-BLBUC,Male,0,1,0,44,1,0,0,1,1,1,1,0,1,70.95,3250.45,0,37-48,3121.8,73.87,0,0,1,0,0,1,0
0975-VOOVL,Female,0,0,0,3,0,0,0,1,0,0,0,0,0,29.2,98.5,0,0-12,87.6,32.83,0,0,0,0,0,0,1
5968-VXZLG,Male,0,0,0,2,1,0,0,0,0,0,0,0,1,46.6,87.9,0,0-12,93.2,43.95,0,0,0,0,0,0,0
5569-KGJHX,Female,0,1,1,9,1,1,0,0,0,0,1,0,1,85.35,754.65,1,0-12,768.15,83.85,1,0,0,0,0,0,0
4988-IQIGL,Male,1,0,0,1,1,1,0,0,0,0,0,0,1,75.35,75.35,1,0-12,75.35,75.35,1,0,0,0,0,1,0
5201-FRKKS,Male,0,0,0,25,1,0,1,0,0,0,0,0,0,74.3,1952.25,0,25-36,1857.5,78.09,1,0,0,0,0,0,0
9799-CAYJJ,Female,1,1,0,2,1,0,0,0,0,0,0,0,1,69.3,153.8,0,0-12,138.6,76.9,1,0,0,0,0,1,0
7730-IUTDZ,Male,0,0,0,43,1,0,1,0,0,0,0,0,1,75.2,3198.6,1,37-48,3233.6,74.39,1,0,0,0,0,1,0
0426-TIRNE,Female,0,0,0,1,1,0,0,0,0,0,0,0,0,20.9,20.9,1,0-12,20.9,20.9,0,1,0,0,0,0,1
5443-SCMKX,Female,0,1,0,58,1,1,0,1,1,0,0,1,1,94.3,5610.15,0,49+,5469.4,96.73,1,0,1,0,0,1,0
8295-KMENE,Female,0,1,1,59,1,1,1,0,1,1,1,0,1,76.45,4519.5,0,49+,4510.55,76.6,0,0,0,1,0,0,1
6738-ISCBM,Male,0,0,0,44,0,0,1,0,1,0,1,1,1,54.0,2440.25,0,37-48,2376.0,55.46,0,0,1,0,0,1,0
9821-BESNZ,Male,0,0,0,66,1,1,0,1,0,1,1,1,1,104.25,6860.6,0,49+,6880.5,103.95,1,0,1,0,0,1,0
3678-MNGZX,Male,0,1,1,68,1,0,0,0,0,0,0,0,0,19.95,1377.7,0,49+,1356.6,20.26,0,1,0,1,0,0,0
1335-NTIUC,Male,0,0,0,9,0,0,0,0,0,0,0,0,1,24.95,190.25,0,0-12,224.55,21.14,0,0,0,0,0,1,0
2916-BQZLN,Male,0,0,0,19,1,1,1,0,1,0,0,0,1,84.75,1651.95,0,13-24,1610.25,86.94,1,0,0,0,0,1,0
4558-CGYCZ,Male,0,0,0,4,1,0,0,0,0,0,0,0,0,19.75,78.3,0,0-12,79.0,19.57,0,1,0,0,0,0,1
2368-GAKKQ,Female,0,0,0,70,1,1,1,1,1,1,1,1,1,113.65,7939.25,0,49+,7955.5,113.42,1,0,0,1,0,0,0
8710-YGLWG,Male,0,0,0,1,1,0,0,0,0,0,0,0,1,44.9,44.9,0,0-12,44.9,44.9,0,0,0,0,0,0,1
3199-XGZCY,Female,0,0,0,8,1,1,0,0,0,0,0,0,1,75.25,576.7,0,0-12,602.0,72.09,1,0,0,0,0,1,0
3785-KTYSH,Male,0,0,0,53,1,1,0,0,0,0,0,0,0,24.6,1279.0,0,49+,1303.8,24.13,0,1,0,1,0,0,1
6814-ZPWFQ,Male,1,0,0,51,1,1,0,0,0,0,0,0,0,25.0,1260.7,0,49+,1275.0,24.72,0,1,1,0,0,0,0
4063-EIKNQ,Male,0,1,1,11,1,0,0,0,0,0,0,0,0,20.95,267.35,0,0-12,230.45,24.3,0,1,0,0,0,0,0
6993-YCOBK,Male,0,1,1,60,1,1,1,0,1,1,1,1,1,110.6,6586.85,0,49+,6636.0,109.78,1,0,0,1,0,1,0
5206-HPJKM,Male,0,0,0,17,1,0,1,1,0,0,0,0,1,55.5,934.15,0,13-24,943.5,54.95,0,0,0,0,1,0,0
7587-RZNME,Male,0,0,0,3,1,0,0,0,0,0,0,0,1,43.3,123.65,1,0-12,129.9,41.22,0,0,0,0,0,1,0
0748-RDGGM,Male,0,1,0,70,1,0,1,1,1,1,1,1,1,109.5,7534.65,1,49+,7665.0,107.64,1,0,1,0,0,0,0
8393-JMVMB,Male,0,0,0,1,1,0,0,0,0,0,0,0,0,19.45,19.45,0,0-12,19.45,19.45,0,1,0,0,0,0,1
5019-GQVCR,Male,1,0,0,43,1,1,0,0,0,0,1,0,1,84.85,3645.6,0,37-48,3648.55,84.78,1,0,0,0,0,1,0
6036-TTFYU,Female,0,1,0,16,1,0,0,0,0,0,0,0,0,19.6,314.45,0,13-24,313.6,19.65,0,1,0,0,0,0,1
2550-AEVRU,Female,0,1,1,57,1,0,1,1,0,0,0,0,0,53.45,3053.0,0,49+,3046.65,53.56,0,0,1,0,0,1,0
0969-RGKCU,Male,0,1,1,37,1,0,0,0,0,0,0,0,0,19.8,677.05,0,37-48,732.6,18.3,0,1,1,0,1,0,0
0378-CJKPV,Female,0,1,0,72,1,1,1,1,1,1,1,1,0,112.1,7965.95,0,49+,8071.2,110.64,1,0,0,1,1,0,0
4706-AXVKM,Female,1,0,0,11,1,1,0,0,0,0,0,1,1,84.8,906.85,1,0-12,932.8,82.44,1,0,0,0,1,0,0
5889-JTMUL,Female,1,1,0,50,1,1,0,1,1,0,1,0,1,95.05,4888.7,1,49+,4752.5,97.77,1,0,0,0,0,1,0
9026-RNUJS,Male,1,0,0,5,1,0,0,0,1,0,0,0,0,50.35,237.25,1,0-12,251.75,47.45,0,0,0,0,0,1,0
3746-EUBYR,Male,0,1,0,1,1,1,0,0,0,0,0,0,1,74.6,74.6,1,0-12,74.6,74.6,1,0,0,0,0,0,0
2332-EFBJY,Male,0,0,0,16,1,0,0,0,0,0,0,0,1,19.7,342.4,1,13-24,315.2,21.4,0,1,0,0,0,0,1
2880-FPNAE,Male,1,1,0,2,1,0,0,0,1,0,0,0,1,74.2,140.1,0,0-12,148.4,70.05,1,0,0,0,0,1,0
1703-MGIAB,Female,0,0,0,17,1,1,0,0,1,1,1,0,1,69.0,1108.0,0,13-24,1173.0,65.18,0,0,0,0,0,0,1
4311-QTTAI,Female,0,0,0,16,1,0,0,0,0,0,0,0,0,19.35,295.55,0,13-24,309.6,18.47,0,1,1,0,1,0,0
9474-PHLYD,Female,0,0,0,15,1,0,0,0,1,0,0,1,1,59.45,892.65,1,13-24,891.75,59.51,0,0,0,0,0,1,0
4318-RAJVY,Female,0,0,0,10,1,0,0,0,0,0,0,0,1,19.8,198.25,0,0-12,198.0,19.82,0,1,1,0,0,0,1
2165-VOEGB,Female,0,0,1,46,1,0,1,1,0,1,1,1,1,105.2,4822.85,1,37-48,4839.2,104.84,1,0,1,0,0,0,0
3612-YUNGG,Male,0,1,1,64,1,1,0,1,1,1,1,1,1,109.2,6741.15,0,49+,6988.8,105.33,1,0,0,1,1,0,0
2254-DLXRI,Female,0,0,0,1,1,1,0,1,0,0,0,0,1,79.15,79.15,0,0-12,79.15,79.15,1,0,0,0,0,0,1
5062-CJJKH,Male,0,1,1,25,1,0,0,1,1,0,0,0,0,53.65,1355.45,0,25-36,1341.25,54.22,0,0,1,0,0,0,1
9028-LIHRP,Male,0,1,1,71,1,0,1,1,1,1,1,0,0,100.2,7209.0,0,49+,7114.2,101.54,1,0,0,1,1,0,0
2219-MVUSO,Male,0,0,0,8,1,0,0,0,0,0,0,0,1,45.15,438.4,1,0-12,361.2,54.8,0,0,0,0,0,0,1
1053-MXTTK,Female,0,1,1,72,1,0,1,1,1,1,1,1,1,108.65,7726.35,0,49+,7822.8,107.31,1,0,0,1,0,0,0
1530-ZTDOZ,Female,0,1,0,49,0,0,1,0,0,0,1,0,0,40.65,2070.75,0,49+,1991.85,42.26,0,0,0,0,0,0,0
1301-LOPVR,Male,0,1,1,29,0,0,1,1,1,1,0,1,1,55.35,1636.95,0,25-36,1605.15,56.45,0,0,1,0,1,0,0
0853-TWRVK,Male,0,1,0,72,1,1,1,1,1,1,0,1,0,105.6,7581.5,0,49+,7603.2,105.3,1,0,0,1,0,0,0
8914-RBTSB,Male,0,1,0,31,1,1,0,1,1,0,1,0,0,93.8,3019.5,1,25-36,2907.8,97.4,1,0,0,0,0,1,0
6212-ATMLK,Female,0,0,0,50,1,1,0,0,0,0,1,1,1,95.7,4729.75,0,49+,4785.0,94.59,1,0,0,0,0,1,0
8200-LGKSR,Male,0,1,0,71,1,1,1,0,1,1,1,1,0,83.2,6126.1,0,49+,5907.2,86.28,0,0,0,1,0,1,0
1568-BEKZM,Male,1,1,0,70,1,1,1,1,1,1,1,1,0,90.05,6333.4,0,49+,6303.5,90.48,0,0,0,1,1,0,0
0670-ANMUU,Male,0,0,0,71,1,1,1,0,0,1,0,1,0,97.65,6687.85,0,49+,6933.15,94.2,1,0,1,0,1,0,0
6897-RWMUB,Male,0,1,1,61,1,0,1,1,1,1,0,0,1,68.05,4158.25,0,49+,4151.05,68.17,0,0,0,1,0,0,0
0963-ZBDRN,Male,0,0,0,32,1,0,0,0,0,1,1,1,1,96.2,3183.4,1,25-36,3078.4,99.48,1,0,0,0,0,1,0
7594-RQHXR,Female,0,0,1,1,1,0,0,0,0,0,0,1,1,79.6,79.6,1,0-12,79.6,79.6,1,0,0,0,0,1,0
6999-CHVCF,Male,0,0,0,68,1,1,1,1,1,0,0,1,1,102.1,7149.35,0,49+,6942.8,105.14,1,0,0,1,0,0,0
6134-KWTBV,Male,0,0,0,62,1,1,0,0,0,0,0,0,0,23.4,1429.65,0,49+,1450.8,23.06,0,1,0,1,0,0,0
1077-HUUJM,Female,0,0,1,7,1,0,0,0,0,0,0,0,1,71.05,472.65,0,0-12,497.35,67.52,1,0,0,0,0,1,0
6331-EWIEB,Male,0,0,0,20,1,1,0,0,0,0,1,0,1,85.25,1734.5,1,13-24,1705.0,86.72,1,0,0,0,0,1,0
0895-LNKRC,Male,0,1,1,6,1,0,0,0,0,0,0,0,0,19.45,113.5,0,0-12,116.7,18.92,0,1,1,0,0,0,1
2045-BMBTJ,Female,1,0,0,33,0,0,1,1,1,0,1,1,1,59.45,1884.65,0,25-36,1961.85,57.11,0,0,0,0,0,0,0
8417-GSODA,Male,0,1,1,28,1,1,0,0,0,0,1,1,0,92.2,2568.15,0,25-36,2581.6,91.72,1,0,1,0,0,0,0
5171-EPLKN,Male,0,0,0,27,1,0,0,0,0,0,0,0,0,19.85,470.0,0,25-36,535.95,17.41,0,1,0,1,1,0,0
4452-QIIEB,Male,0,0,0,7,1,0,0,0,0,0,0,0,0,43.9,278.4,0,0-12,307.3,39.77,0,0,0,0,0,0,1
5998-VVEJY,Male,0,0,0,26,1,1,0,0,0,1,0,0,1,80.5,2088.8,1,25-36,2093.0,80.34,1,0,0,0,0,1,0
1624-NALOJ,Male,1,0,0,5,1,1,0,1,0,0,0,1,1,89.8,502.6,1,0-12,449.0,100.52,1,0,0,0,0,1,0
6741-EGCBI,Male,1,0,0,30,1,1,1,0,0,0,0,1,1,90.5,2595.85,0,25-36,2715.0,86.53,1,0,0,0,1,0,0
7820-ZYGNY,Male,0,0,0,63,1,1,0,1,0,0,0,1,0,90.45,5825.5,0,49+,5698.35,92.47,1,0,1,0,1,0,0
4317-VTEOA,Male,0,0,0,1,1,0,0,1,0,0,0,0,1,50.75,50.75,1,0-12,50.75,50.75,0,0,0,0,0,1,0
9677-AVKED,Female,0,0,1,53,1,1,0,1,1,1,1,1,1,84.6,4449.75,0,49+,4483.8,83.96,0,0,1,0,0,1,0
1670-SVOWZ,Female,0,1,1,14,1,0,0,1,0,1,0,1,1,89.65,1208.35,1,13-24,1255.1,86.31,1,0,0,0,1,0,0
2227-JRSJX,Female,0,0,0,21,1,0,0,1,0,1,1,1,1,99.15,1956.4,0,13-24,2082.15,93.16,1,0,0,0,0,0,0
9847-HNVGP,Male,0,0,0,17,1,0,0,0,0,0,0,0,0,19.95,310.6,0,13-24,339.15,18.27,0,1,1,0,0,0,1
6696-YDAYZ,Male,0,1,1,16,1,0,0,0,0,0,0,0,0,20.5,290.55,0,13-24,328.0,18.16,0,1,0,1,0,0,1
8980-WQFWL,Female,0,0,0,35,1,0,0,0,1,0,0,1,1,62.1,2096.1,0,25-36,2173.5,59.89,0,0,0,0,0,1,0
1730-ZMAME,Female,1,0,0,32,1,0,0,0,0,0,0,1,1,79.5,2665.0,0,25-36,2544.0,83.28,1,0,0,0,0,1,0
6506-EYCNH,Female,0,1,1,28,1,0,0,0,0,0,0,0,1,19.55,543.8,0,25-36,547.4,19.42,0,1,0,0,0,0,0
4634-JLRJT,Female,0,0,0,1,1,0,0,0,0,0,0,0,1,20.35,20.35,0,0-12,20.35,20.35,0,1,0,0,0,0,1
9501-UKKNL,Male,0,0,0,59,0,0,0,0,0,1,1,1,1,51.7,3005.8,0,49+,3050.3,50.95,0,0,0,0,0,1,0
2560-QTSBS,Female,0,1,1,72,1,1,0,0,0,0,0,0,1,23.3,1623.15,0,49+,1677.6,22.54,0,1,1,0,0,0,0
7541-YLXCL,Male,0,0,0,36,1,0,0,1,0,1,0,1,1,65.4,2498.4,1,25-36,2354.4,69.4,0,0,1,0,0,0,1
4795-WRNVT,Female,0,0,0,40,1,0,1,1,0,0,1,0,0,65.1,2586.0,0,37-48,2604.0,64.65,0,0,0,0,0,0,1
6080-TCMYC,Male,0,1,1,40,1,1,0,0,1,0,0,0,1,81.2,3292.3,0,37-48,3248.0,82.31,1,0,0,0,0,1,0
0260-ZDLGK,Female,0,0,1,9,1,0,0,0,1,1,1,1,1,72.9,651.4,1,0-12,656.1,72.38,0,0,0,0,0,0,1
7860-UXCRM,Male,0,1,1,63,1,0,1,1,1,1,1,0,0,74.5,4674.55,0,49+,4693.5,74.2,0,0,0,1,1,0,0
